,code_player,dreamteam_count,form,in_dreamteam,now_cost,photo,points_per_game,selected_by_percent,status,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,full_name,id_player,club_name,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,singular_name,squad_select,squad_min_play,squad_max_play,event_next_first,team,team_h_difficulty_next_first,team_a_difficulty_next_first,h_a_next_first,next_1,event_next_second,team_h_difficulty_next_second,team_a_difficulty_next_second,h_a_next_second,next_2,event_third,team_h_difficulty_third,team_a_difficulty_third,h_a_third,next_3,points_by_diff
370,171314,0,5.0,True,6.1,171314,5.6,28.3,a,39,854791,70671,678327,30132,0.8,6.4,Dias,630,0,1,5,3,0,0,0,2,0,0,5,177,159.8,102.6,54.0,31.7,34,9,70,17,142,30,68,9,Rúben Santos Gato Alves Dias,12,Man City,5,1340,1360,1330,1350,1340,1350,Defender,5,3,5,8,Man City,2.0,5,h,Burnley,9,4,3,a,Brighton,10,2,5,h,Crystal Palace,2.8
371,206325,0,0.0,False,5.3,206325,1.0,0.7,d,2,18848,45,91811,2209,0.0,0.4,Zinchenko,56,0,0,0,0,0,0,0,0,0,0,0,12,5.2,7.8,8.0,2.1,365,133,302,99,298,91,359,125,Oleksandr Zinchenko,12,Man City,5,1340,1360,1330,1350,1340,1350,Defender,5,3,5,8,Man City,2.0,5,h,Burnley,9,4,3,a,Brighton,10,2,5,h,Crystal Palace,0.5
372,439510,0,0.0,False,4.0,439510,0.0,0.0,a,0,1063,141,543,139,0.0,0.0,Mbete,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,155,422,157,382,138,442,157,Luke Mbete,12,Man City,5,1340,1360,1330,1350,1340,1350,Defender,5,3,5,8,Man City,2.0,5,h,Burnley,9,4,3,a,Brighton,10,2,5,h,Crystal Palace,0.0
373,447880,0,0.0,False,4.0,447880,0.0,0.0,a,0,2921,281,1313,271,0.0,0.0,Wilson-Esbrand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,438,157,424,159,384,140,444,159,Joshua Wilson-Esbrand,12,Man City,5,1340,1360,1330,1350,1340,1350,Defender,5,3,5,8,Man City,2.0,5,h,Burnley,9,4,3,a,Brighton,10,2,5,h,Crystal Palace,0.0
374,51940,2,4.0,False,5.1,51940,4.0,6.5,a,28,447540,9071,256469,18900,0.8,5.5,de Gea,630,0,0,1,6,0,1,0,0,0,18,2,117,149.0,0.0,0.0,14.8,51,13,580,63,569,62,208,13,David de Gea,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Goalkeeper,2,1,1,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.3333333333333333
375,172649,0,0.0,False,4.8,172649,0.0,0.5,a,0,1642,110,84697,694,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,556,67,550,57,536,54,559,67,Dean Henderson,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Goalkeeper,2,1,1,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
376,21205,0,0.0,False,4.0,21205,0.0,0.5,a,0,24688,381,22330,519,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,32,396,11,354,7,418,32,Tom Heaton,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Goalkeeper,2,1,1,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
377,62398,0,1.5,False,4.5,62398,2.2,0.3,a,9,27217,1113,26548,1802,0.3,2.0,Matic,198,0,1,0,2,0,0,0,0,0,0,0,45,54.8,46.1,28.0,12.9,236,91,158,96,214,112,228,104,Nemanja Matic,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.7333333333333334
378,74208,1,3.5,False,7.7,74208,5.1,20.7,a,36,1888456,15464,1022418,128340,0.5,4.7,Pogba,526,0,7,1,5,0,0,0,3,0,0,4,122,181.6,195.5,182.0,55.9,18,9,11,6,41,25,16,10,Paul Pogba,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.7
379,101582,0,1.2,False,4.9,101582,2.3,0.5,a,14,59784,1098,68734,1838,0.2,2.9,Fred,501,1,0,1,5,1,0,0,2,0,0,0,75,110.2,69.7,27.0,20.7,103,34,113,69,220,116,137,68,Frederico Rodrigues de Paula Santos,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.7666666666666666
380,109322,0,3.2,False,6.9,109322,4.7,1.3,a,14,43783,2049,105127,5828,0.5,2.0,Lingard,45,2,0,0,0,0,0,0,0,0,0,1,48,70.6,14.1,38.0,12.3,190,70,274,147,187,95,235,108,Jesse Lingard,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.5666666666666667
381,141746,1,3.8,False,11.9,141746,5.4,26.2,a,38,820396,11931,2748788,80677,0.3,3.2,Fernandes,624,4,1,1,6,0,0,1,2,0,0,4,154,229.8,346.9,229.0,80.7,4,2,1,1,20,9,3,2,Bruno Miguel Borges Fernandes,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.8
382,176297,0,0.0,False,9.4,176297,0.0,0.2,d,0,3034,1293,13913,295,0.0,0.0,Rashford,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,613,252,613,252,613,252,613,252,Marcus Rashford,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
383,180184,0,0.2,False,5.7,180184,1.0,0.1,a,1,3501,174,10546,348,0.0,0.2,van de Beek,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,601,243,377,183,594,241,601,243,Donny van de Beek,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.3333333333333333
384,195851,0,1.8,False,5.4,195851,2.0,0.2,a,10,10889,675,38327,620,0.3,1.9,McTominay,343,0,0,1,3,0,0,0,0,0,0,0,56,60.6,72.1,60.0,19.4,219,84,109,67,127,66,153,75,Scott McTominay,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.6666666666666666
385,220688,1,2.5,False,7.6,220688,5.1,14.8,a,36,1527092,12077,1060136,121489,0.3,4.7,Greenwood,605,3,1,1,6,0,0,0,1,0,0,4,121,155.2,161.0,257.0,57.3,43,18,26,16,11,6,13,8,Mason Greenwood,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.7
386,43670,0,0.0,False,4.8,43670,0.0,0.1,a,0,2047,126,4182,167,0.0,0.0,Mata,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,552,219,545,222,530,217,555,220,Juan Mata,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
387,209243,0,1.0,False,9.0,209243,1.5,2.0,a,9,43430,760,640563,5696,0.1,1.0,Sancho,232,0,0,1,2,0,0,0,0,0,0,0,24,22.0,82.7,63.0,16.4,309,131,95,59,120,61,186,90,Jadon Sancho,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.5
388,156689,0,0.0,False,5.0,156689,0.0,0.0,u,0,167,0,1797,16,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,230,573,233,562,228,579,231,Andreas Pereira,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
389,449434,0,0.0,False,4.8,449434,0.0,0.0,a,0,462,34,1591,48,0.0,0.0,Elanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,557,221,551,224,538,219,560,222,Anthony Elanga,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Midfielder,5,2,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
390,40720,0,0.5,False,8.4,40720,1.0,1.9,a,3,34286,1651,472288,2643,0.1,0.4,Cavani,101,0,0,0,1,0,0,0,0,0,0,0,6,4.6,15.5,37.0,5.8,368,44,266,38,189,43,315,42,Edinson Cavani,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Forward,3,1,3,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.3333333333333333
391,148225,0,2.0,False,7.6,148225,2.2,0.6,d,11,19061,560,127035,1410,0.3,1.4,Martial,152,1,0,0,1,0,0,0,0,0,0,2,33,39.0,12.1,83.0,13.3,276,35,289,41,97,31,223,33,Anthony Martial,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Forward,3,1,3,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.7333333333333334
392,14937,1,5.5,False,12.6,14937,5.5,46.0,a,22,4065258,25089,620608,194732,0.4,1.7,Ronaldo,303,3,0,0,4,0,0,0,0,0,0,3,88,117.6,53.3,274.0,44.5,87,12,141,24,8,4,34,9,Cristiano Ronaldo dos Santos Aveiro,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Forward,3,1,3,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.8333333333333333
393,95658,0,2.8,False,5.4,95658,3.5,6.5,d,21,104606,278,595956,35364,0.5,3.9,Maguire,516,0,0,2,4,0,0,0,1,0,0,2,97,114.6,7.0,77.0,19.8,94,36,304,100,102,15,147,46,Harry Maguire,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.1666666666666667
394,106760,0,2.2,False,5.4,106760,2.9,28.1,a,20,579315,13025,2479616,83874,0.4,3.7,Shaw,573,0,1,1,5,0,0,0,2,0,0,2,105,93.8,280.4,23.0,39.7,129,52,4,3,230,65,44,4,Luke Shaw,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.9666666666666667
395,152590,0,0.0,False,5.0,152590,0.0,0.1,a,0,8703,415,3064,1358,0.0,0.0,Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,575,207,572,207,561,206,578,207,Alex Nicolao Telles,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
396,184667,0,0.8,False,4.8,184667,2.5,0.5,a,10,21631,680,45002,984,0.2,2.1,Lindelöf,293,0,1,0,4,0,0,0,0,0,0,0,58,72.2,15.8,0.0,8.8,185,76,264,81,537,199,274,95,Victor Lindelöf,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.8333333333333334
397,197365,0,0.0,False,4.9,197365,0.0,0.1,a,0,1648,71,7122,198,0.0,0.0,Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,564,203,560,203,547,202,567,203,Eric Bailly,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.0
398,214590,0,2.0,False,5.4,214590,2.9,6.0,a,20,115388,3738,424106,15684,0.4,3.7,Wan-Bissaka,630,0,0,1,6,0,0,0,0,0,0,2,125,129.4,116.3,33.0,27.9,72,26,57,12,200,53,85,19,Aaron Wan-Bissaka,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.9666666666666667
399,216051,0,0.2,False,4.4,216051,0.5,0.1,a,1,3505,192,5813,325,0.0,0.2,Dalot,57,0,0,0,1,0,0,0,1,0,0,0,8,11.6,9.3,4.0,2.5,334,127,299,97,317,106,351,124,José Diogo Dalot Teixeira,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,0.16666666666666666
400,90152,1,2.0,False,5.5,90152,4.0,4.4,a,20,388530,7735,191862,16556,0.4,3.6,Varane,450,0,1,1,4,0,0,0,0,0,0,3,91,109.2,27.1,18.0,15.5,107,42,220,60,250,71,200,65,Raphaël Varane,13,Man Utd,4,1280,1320,1200,1240,1250,1300,Defender,5,3,5,8,Man Utd,4.0,3,a,Leicester,9,4,4,h,Liverpool,10,4,3,a,Spurs,1.3333333333333333
401,59735,0,2.8,False,4.5,59735,3.7,0.4,a,11,13289,397,33584,1007,0.6,2.4,Darlow,270,0,0,0,4,0,0,0,1,0,13,3,48,79.2,0.0,0.0,7.9,170,19,478,46,449,42,286,19,Karl Darlow,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Goalkeeper,2,1,1,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,1.2333333333333334
402,67089,0,0.0,False,4.4,67089,0.0,0.1,d,0,1071,54,7033,135,0.0,0.0,Dubravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462,52,449,33,416,29,467,52,Martin Dubravka,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Goalkeeper,2,1,1,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
403,155503,0,0.0,False,4.5,155503,2.2,0.5,d,9,48045,21,46602,1456,0.0,2.0,Woodman,360,0,0,0,12,0,1,0,0,0,10,0,64,89.4,0.0,0.0,9.0,143,18,487,48,460,44,268,18,Freddie Woodman,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Goalkeeper,2,1,1,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.7333333333333334
404,81441,0,0.0,False,4.0,81441,0.0,0.3,a,0,19981,178,10983,498,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,416,34,402,15,360,11,422,34,Mark Gillespie,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Goalkeeper,2,1,1,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
405,200089,0,1.8,False,5.9,200089,1.8,0.7,d,11,59748,113,121532,4539,0.3,1.9,Willock,464,0,0,0,9,0,0,0,0,0,0,0,38,71.4,39.3,66.0,17.7,188,69,172,103,115,59,175,86,Joseph Willock,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.6
406,50232,0,0.0,False,5.3,50232,1.0,0.0,d,1,1090,23,8251,95,0.0,0.2,Shelvey,69,0,0,0,4,0,0,0,1,0,0,0,7,3.6,14.4,0.0,1.8,375,170,271,146,573,233,367,168,Jonjo Shelvey,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.3333333333333333
407,83314,0,1.8,False,4.8,83314,3.5,0.0,a,7,1764,604,3456,153,0.4,1.5,Hendrick,59,1,0,0,2,0,0,0,0,0,0,0,21,36.6,1.8,9.0,4.7,284,115,335,172,284,152,326,147,Jeff Hendrick,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,1.1666666666666667
408,90105,0,0.2,False,5.4,90105,1.8,0.1,a,7,1981,34,8232,156,0.0,1.3,Fraser,55,0,1,0,1,0,0,0,0,0,0,0,18,0.0,2.6,31.0,2.8,587,235,329,168,209,109,345,158,Ryan Fraser,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.6
409,114243,0,1.0,False,5.0,114243,2.4,0.7,a,17,125302,299,91696,3797,0.2,3.4,Murphy,315,1,1,0,10,0,0,0,1,0,0,0,55,94.6,34.4,65.0,19.5,128,48,188,108,116,60,151,74,Jacob Murphy,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.7999999999999999
410,153127,0,2.0,False,4.5,153127,1.7,0.1,a,10,7645,383,11294,336,0.4,2.2,Hayden,495,0,0,0,13,0,0,0,1,0,0,0,59,69.2,27.8,12.0,10.8,196,73,218,127,268,142,249,115,Isaac Hayden,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.5666666666666667
411,179018,0,1.8,False,5.4,179018,1.9,0.4,a,13,26374,357,39651,1317,0.3,2.4,Almirón,575,0,0,0,16,0,0,0,1,0,0,0,67,69.6,104.2,54.0,22.8,193,72,69,45,140,73,123,61,Miguel Almirón,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.6333333333333333
412,180135,0,3.5,False,4.5,180135,2.6,0.8,a,18,61125,7258,28407,3128,0.8,4.0,S.Longstaff,501,1,0,0,11,0,0,0,0,0,0,1,85,124.4,62.0,46.0,23.4,79,26,130,78,160,84,117,57,Sean Longstaff,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.8666666666666667
413,223175,0,0.0,False,4.5,223175,0.0,0.1,u,0,1349,0,8050,136,0.0,0.0,M.Longstaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,520,201,511,204,487,195,523,202,Matthew Longstaff,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
414,461484,0,0.0,False,4.5,461484,0.0,0.1,a,0,5913,264,2800,340,0.0,0.0,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,540,211,531,214,511,206,543,212,Joe White,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
415,215379,0,0.0,False,4.5,215379,0.0,0.0,a,0,592,193,153,77,0.0,0.0,Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,510,194,502,198,478,189,514,196,Elliot Anderson,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Midfielder,5,2,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
416,75115,0,0.0,False,7.3,75115,5.3,0.9,d,16,109063,140,566733,2668,0.0,2.2,Wilson,242,2,0,1,6,0,0,0,1,0,0,3,52,69.2,13.1,122.0,20.2,197,23,281,40,64,24,141,29,Callum Wilson,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Forward,3,1,3,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,1.7666666666666666
417,104547,0,0.5,False,5.3,104547,1.0,0.2,a,2,9035,279,17324,455,0.1,0.4,Gayle,20,0,0,0,0,0,0,0,0,0,0,0,5,0.0,1.8,4.0,0.5,584,74,336,48,322,50,390,51,Dwight Gayle,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Forward,3,1,3,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.3333333333333333
418,170137,0,5.8,False,6.8,170137,5.3,16.6,a,37,1393015,51272,498418,51173,0.9,5.4,Saint-Maximin,630,2,3,0,16,0,0,0,1,0,0,7,144,212.4,222.6,238.0,67.3,8,3,9,2,19,11,5,2,Allan Saint-Maximin,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Forward,3,1,3,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,1.7666666666666666
419,180974,0,2.8,False,5.8,180974,2.0,0.4,a,14,25777,988,45658,1556,0.5,2.4,Joelinton,398,0,1,0,10,0,0,0,0,0,0,0,38,60.2,65.9,137.0,26.3,221,26,123,20,55,21,102,26,Joelinton Cássio Apolinário de Lira,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Forward,3,1,3,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.6666666666666666
420,56983,0,0.8,False,5.0,56983,1.1,0.3,a,8,19159,255,25005,795,0.2,1.6,Ritchie,630,0,1,0,16,0,0,0,2,0,0,0,111,116.2,291.6,48.0,45.8,91,34,3,2,155,36,31,3,Matt Ritchie,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.3666666666666667
421,58845,0,1.2,False,4.4,58845,1.0,0.1,a,5,3720,129,7395,256,0.3,1.1,Clark,443,0,0,0,11,0,0,0,1,0,0,0,55,74.6,23.9,56.0,15.4,181,74,237,68,135,26,201,66,Ciaran Clark,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.3333333333333333
422,101148,0,0.5,False,4.4,101148,0.8,0.2,d,3,6446,9,22296,722,0.1,0.7,Lascelles,360,0,0,0,9,0,0,0,1,0,0,0,33,58.4,0.7,33.0,8.8,224,90,354,122,197,51,272,93,Jamaal Lascelles,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.26666666666666666
423,106618,0,0.0,False,4.5,106618,0.0,0.0,d,0,372,9,1156,20,0.0,0.0,Dummett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,489,187,481,188,452,181,494,188,Paul Dummett,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
424,109528,0,3.2,False,4.0,109528,3.2,9.1,a,13,375030,25226,366081,12330,0.8,3.2,Manquillo,315,1,1,0,6,0,0,0,2,0,0,0,55,95.4,17.8,19.0,13.3,127,51,252,75,241,69,222,72,Javier Manquillo,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,1.0666666666666667
425,111773,0,0.2,False,4.4,111773,0.5,0.0,a,1,643,17,3149,87,0.0,0.2,Krafth,93,0,0,0,4,0,0,0,0,0,0,0,13,11.4,1.3,4.0,1.7,336,129,341,115,314,103,368,129,Emil Krafth,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.16666666666666666
426,119471,0,0.0,False,4.3,119471,0.0,0.2,a,0,2789,59,11220,326,0.0,0.0,Schär,180,0,0,0,4,0,0,0,2,0,0,0,17,23.8,8.1,0.0,3.2,301,118,301,98,400,154,341,120,Fabian Schär,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.0
427,194799,0,0.2,False,4.3,194799,1.0,0.1,a,1,2005,68,8328,210,0.0,0.2,Lewis,6,0,0,0,1,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,400,140,368,130,404,158,405,142,Jamal Lewis,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.3333333333333333
428,57145,0,0.8,False,4.4,57145,1.0,0.2,a,5,4119,103,11175,279,0.2,1.1,Fernández,437,0,0,0,11,0,0,0,0,0,0,0,69,108.0,13.8,51.0,17.3,109,43,278,86,145,31,177,55,Federico Fernández,14,Newcastle,2,1050,1070,1030,1040,1100,1140,Defender,5,3,5,8,Newcastle,3.0,2,h,Spurs,9,2,2,a,Crystal Palace,10,4,2,h,Chelsea,0.3333333333333333
429,18499,0,0.0,False,4.0,18499,0.0,0.7,a,0,22392,223,20180,1132,0.0,0.0,McGovern,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,410,30,394,9,352,5,416,30,Michael McGovern,15,Norwich,2,1010,1030,1000,1020,1000,1040,Goalkeeper,2,1,1,8,Norwich,3.0,2,h,Brighton,9,2,5,a,Chelsea,10,2,2,h,Leeds,0.0
430,20480,1,3.8,False,4.5,20480,2.3,1.3,a,16,38234,1922,57240,1831,0.8,3.6,Krul,630,0,0,1,16,1,0,0,0,0,21,2,108,185.6,0.0,0.0,18.6,15,3,473,42,443,38,161,4,Tim Krul,15,Norwich,2,1010,1030,1000,1020,1000,1040,Goalkeeper,2,1,1,8,Norwich,3.0,2,h,Brighton,9,2,5,a,Chelsea,10,2,2,h,Leeds,0.7666666666666666
